Id,Note Id,Related to Id,Related to Type
42919489,70043527700,70167078166,Contact
42920211,70043528417,70169101052,Contact
42923867,70043532069,70172015455,Contact
42924087,70043532289,70172038153,Contact
42925867,70043534064,0,Contact
42925868,70043534064,70172048938,Contact
42928126,70043536320,70170923989,Contact
42929179,70043537371,70171885282,Contact
42929321,70043537514,70171895695,Contact
42930713,70043538904,0,Contact
42930714,70043538904,70172063076,Contact
42930972,70043539162,70171963461,Contact
42931158,70043539348,70172017976,Contact
42931162,70043539352,0,Contact
42931163,70043539352,70172064561,Contact
42931433,70043539621,70148632988,Contact
42931555,70043539744,70153305990,Contact
42931606,70043539795,70153313427,Contact
42931666,70043539855,70153705003,Contact
42931838,70043540027,70155312180,Contact
42931886,70043540075,70155383907,Contact
42932857,70043541043,0,Contact
42932858,70043541043,70172070266,Contact
42933967,70043542151,70172063076,Contact
42937962,70043546143,0,Contact
42937963,70043546143,70172086365,Contact
42943060,70043551276,0,Contact
42943061,70043551276,70172167606,Contact
42945583,70043553796,70172064561,Contact
42945973,70043554184,70172063767,Contact
42946023,70043554234,0,Contact
42946024,70043554234,70172176082,Contact
42947496,70043555705,70161808848,Contact
42958085,70043566243,70172178310,Contact
42958121,70043566279,70171228200,Contact
42958174,70043566332,70172183844,Contact
42958230,70043566388,70171144409,Contact
42958273,70043566431,70172110278,Contact
42958450,70043566608,70171438603,Contact
42958927,70043567085,0,Contact
42958928,70043567085,70172217975,Contact
42959056,70043567213,70171919182,Contact
42959307,70043567464,70171974155,Contact
42959436,70043567593,70172167606,Contact
42959437,70043567594,70172167606,Contact
42959562,70043567719,70172061824,Contact
42960480,70043568637,70172170650,Contact
42964246,70043572395,70172108096,Contact
42965537,70043573684,0,Contact
42965538,70043573684,70172237322,Contact
42966063,70043574209,0,Contact
42966064,70043574209,70172238758,Contact
42966120,70043574265,70172238758,Contact
42966161,70043574305,0,Contact
42966162,70043574305,70172238955,Contact
42973802,70043581981,0,Contact
42973803,70043581981,70172327774,Contact
42973819,70043581997,70172327774,Contact
42974362,70043582539,0,Contact
42974363,70043582539,70172329344,Contact
42978032,70043586198,70172277334,Contact
42980817,70043588980,70172328197,Contact
42982362,70043590524,70172326834,Contact
42982528,70043590688,70172351732,Contact
42982645,70043590804,70172238955,Contact
42983802,70043591959,70172311492,Contact
42985511,70043593662,70171137344,Contact
42988529,70043596675,70172070266,Contact
42989227,70043597371,70162299216,Contact
42989309,70043597453,70172238758,Contact
42989310,70043597454,70172238758,Contact
43003138,70043611327,70172431993,Contact
43003278,70043611465,70172329344,Contact
43003441,70043611627,70172444824,Contact
43005346,70043613527,0,Contact
43005347,70043613527,70172494619,Contact
43007902,70043616079,0,Contact
43007903,70043616079,70172504628,Contact
43008144,70043616319,0,Contact
43008145,70043616319,70172505396,Contact
43009053,70043617227,70171090846,Contact
43011017,70043619183,70172111076,Contact
43015122,70043623277,70172395982,Contact
43015190,70043623345,70172419093,Contact
43015288,70043623443,70172307615,Contact
43019833,70043627977,0,Contact
43019834,70043627977,70172547021,Contact
43020498,70043628640,70172549344,Contact
43024555,70043632692,70172562614,Contact
43025870,70043633999,70172597720,Contact
43033331,70043641433,0,Contact
43033332,70043641433,70172678247,Contact
43045831,70043653896,0,Contact
43045832,70043653896,70172803520,Contact
43047319,70043655382,0,Contact
43047320,70043655382,70172807541,Contact
43047369,70043655431,70172678247,Contact
43047912,70043655973,70172688604,Contact
43049138,70043657201,70172751185,Contact
43049289,70043657352,70172752837,Contact
43049529,70043657591,70172783043,Contact
43049658,70043657719,70172698665,Contact
43050190,70043658251,70172786209,Contact
43050281,70043658342,70172750703,Contact
43052760,70043660811,0,Contact
43052761,70043660811,70172825452,Contact
43052958,70043661005,0,Contact
43052959,70043661005,70172826175,Contact
43053063,70043661109,70172826175,Contact
43054169,70043662210,70172717347,Contact
43054318,70043662359,70172725752,Contact
43054420,70043662461,70172798027,Contact
43054661,70043662702,0,Contact
43054662,70043662702,70172833148,Contact
43062623,70043670647,0,Contact
43062624,70043670647,70172858547,Contact
43062736,70043670758,70161808864,Contact
43062772,70043670792,70161808867,Contact
43062887,70043670907,70161808949,Contact
43062888,70043670908,70161808949,Contact
43063080,70043671097,70161808967,Contact
43063220,70043671237,70161809006,Contact
43067136,70043675146,70172803520,Contact
43068560,70043676572,0,Contact
43068562,70043676572,70172879095,Contact
43075946,70043683963,0,Contact
43075947,70043683963,70172972393,Contact
43077181,70043685193,0,Contact
43077182,70043685193,70172976969,Contact
43077502,70043685512,70172825452,Contact
43077743,70043685752,70172879095,Contact
43077864,70043685872,0,Contact
43077865,70043685872,70172979479,Contact
43078081,70043686088,70172833148,Contact
43078498,70043686503,70164129172,Contact
43078657,70043686661,0,Contact
43078658,70043686661,70172982230,Contact
43078706,70043686709,70155771406,Contact
43078774,70043686777,70155771406,Contact
43081848,70043689841,70172819685,Contact
43082398,70043690390,70172914350,Contact
43082770,70043690761,70172938931,Contact
43082883,70043690874,70172941849,Contact
43086185,70043694167,70171413846,Contact
43090878,70043698849,70172941849,Contact
43090976,70043698947,70171025466,Contact
43091055,70043699026,70171712262,Contact
43091126,70043699097,70172322893,Contact
43091205,70043699176,70172070266,Contact
43091343,70043699313,70172398371,Contact
43091405,70043699375,70172404760,Contact
43091438,70043699408,70172694763,Contact
43091465,70043699435,70172404760,Contact
43094699,70043702666,70173043013,Contact
43094701,70043702668,70173043013,Contact
43097153,70043705121,0,Contact
43097154,70043705121,70173052077,Contact
43099786,70043707822,0,Contact
43099787,70043707822,70173117560,Contact
43103702,70043711730,70172979479,Contact
43103786,70043711814,70172976969,Contact
43104421,70043712449,70172327774,Contact
43104629,70043712656,70172086365,Contact
43104744,70043712771,70173052077,Contact
43107479,70043715501,70171413846,Contact
43109240,70043717260,70172803520,Contact
43114594,70043722604,70173127066,Contact
43114644,70043722654,70173158937,Contact
43114980,70043722990,70173092184,Contact
43115357,70043723367,70172782723,Contact
43116501,70043724507,70172826175,Contact
43116997,70043725002,70173127066,Contact
43117100,70043725105,70173099325,Contact
43117483,70043725487,70173085726,Contact
43117984,70043725988,70173085396,Contact
43118015,70043726019,0,Contact
43118016,70043726019,70173189142,Contact
43118227,70043726229,70173167797,Contact
43118349,70043726350,0,Contact
43118350,70043726350,70173190401,Contact
43118430,70043726430,70173075288,Contact
43118571,70043726571,70173052077,Contact
43119279,70043727278,70173089064,Contact
43122569,70043730556,0,Contact
43122570,70043730556,70173203892,Contact
43125469,70043733477,0,Contact
43125470,70043733477,70173255081,Contact
43131275,70043739281,70152275208,Contact
43135576,70043743565,0,Contact
43135577,70043743565,70173353467,Contact
43137244,70043745229,0,Contact
43137245,70043745229,70173361863,Contact
43143324,70043751317,70173353667,Contact
43143561,70043751553,70173280396,Contact
43143643,70043751635,70173361863,Contact
43143681,70043751673,70173179885,Contact
43143824,70043751816,70173112653,Contact
43143976,70043751968,70173353467,Contact
43144184,70043752175,70173353522,Contact
43144355,70043752346,70173401810,Contact
43145237,70043753227,70173276172,Contact
43145342,70043753332,70173232428,Contact
43147765,70043755752,70172803520,Contact
43149956,70043757938,0,Contact
43149957,70043757938,70173486350,Contact
43155630,70043763598,70173500473,Contact
43158633,70043766597,70173486350,Contact
43159623,70043767581,0,Contact
43159624,70043767581,70173520481,Contact
43159740,70043767697,0,Contact
43159741,70043767697,70173520864,Contact
43160813,70043768766,70124661546,Contact
43160864,70043768817,70170480917,Contact
43160928,70043768881,70171539379,Contact
43162971,70043770923,70173397231,Contact
43163092,70043771044,70173496366,Contact
43163220,70043771172,70172803520,Contact
43167897,70043775858,0,Contact
43167898,70043775858,70173572980,Contact
43171262,70043779231,70173520864,Contact
43171956,70043779921,0,Contact
43171957,70043779921,70173632796,Contact
43172872,70043780836,70173632796,Contact
43173764,70043781727,70173625002,Contact
43174019,70043781982,70166401054,Contact
43174270,70043782231,70173614153,Contact
43174353,70043782313,70166544436,Contact
43174452,70043782412,0,Contact
43174453,70043782412,70173643448,Contact
43174495,70043782454,0,Contact
43174496,70043782454,70173643549,Contact
43174571,70043782529,70173571411,Contact
43174630,70043782588,70168341990,Contact
43174683,70043782641,70173553737,Contact
43175435,70043783392,70170415915,Contact
43175452,70043783409,70172070266,Contact
43175657,70043783615,70170509229,Contact
43175854,70043783812,70170498151,Contact
43176092,70043784049,70170414326,Contact
43176183,70043784140,0,Contact
43176184,70043784140,70173651149,Contact
43176225,70043784181,70173641303,Contact
43176933,70043784889,70170208246,Contact
43177504,70043785460,0,Contact
43177505,70043785460,70173656865,Contact
43177809,70043785764,70172819685,Contact
43177941,70043785896,70170513375,Contact
43178015,70043785969,70170962005,Contact
43178100,70043786054,70171857759,Contact
43178157,70043786111,70172941849,Contact
43178251,70043786205,70173158937,Contact
43178314,70043786268,70170138497,Contact
43178502,70043786455,70170559702,Contact
43178915,70043786868,70173158937,Contact
43183228,70043791170,70172786294,Contact
43183309,70043791251,70172797042,Contact
43183400,70043791342,70172891717,Contact
43183422,70043791364,70172937928,Contact
43183542,70043791484,70172974505,Contact
43183707,70043791648,70172998496,Contact
43183752,70043791693,70173043013,Contact
43183797,70043791738,70173177882,Contact
43183857,70043791798,70172703078,Contact
43184016,70043791957,70173267964,Contact
43184166,70043792107,70173340490,Contact
43184212,70043792153,70173394456,Contact
43184412,70043792353,70173496367,Contact
43184490,70043792431,70173496368,Contact
43184545,70043792486,70173496369,Contact
43184744,70043792685,70173496370,Contact
43184989,70043792930,70173496371,Contact
43185084,70043793025,70173675324,Contact
43185462,70043793403,70173629851,Contact
43185614,70043793555,70173681161,Contact
43185669,70043793610,70173668771,Contact
43185850,70043793793,70173043013,Contact
43186355,70043794297,70173464049,Contact
43193930,70043801849,0,Contact
43193931,70043801849,70173805523,Contact
43193935,70043801853,70173805523,Contact
43196878,70043804787,0,Contact
43196879,70043804787,70173828868,Contact
43197240,70043805148,0,Contact
43197241,70043805148,70173831405,Contact
43201035,70043808930,0,Contact
43201036,70043808930,70173859944,Contact
43201531,70043809422,0,Contact
43201532,70043809422,70173864791,Contact
43206403,70043814285,0,Contact
43206404,70043814285,70173960623,Contact
43207269,70043815147,70173963300,Contact
43207948,70043815820,70173832121,Contact
43208016,70043815887,0,Contact
43208017,70043815887,70173967098,Contact
43208094,70043815964,70173960623,Contact
43208414,70043816284,70173859944,Contact
43208641,70043816512,70173828868,Contact
43209028,70043816900,70170597116,Contact
43209242,70043817116,70173831405,Contact
43209622,70043817498,70173864791,Contact
43209628,70043817504,70173805523,Contact
43209742,70043817618,70173856991,Contact
43209826,70043817703,70173873259,Contact
43209993,70043817873,70173905827,Contact
43210107,70043817992,70173939335,Contact
43210262,70043818151,70173908156,Contact
43210337,70043818226,70173967098,Contact
43210615,70043818506,70172985309,Contact
43210686,70043818579,70173701273,Contact
43210737,70043818632,70172643652,Contact
43210810,70043818707,70172634864,Contact
43211052,70043818950,70172613355,Contact
43211255,70043819155,70173805622,Contact
43211415,70043819318,70172826627,Contact
43212592,70043820509,70173280396,Contact
43212611,70043820528,70173179885,Contact
43212906,70043820822,70172725752,Contact
43216341,70043824258,70164261279,Contact
43216612,70043824529,70173986041,Contact
43216696,70043824613,70173985324,Contact
43216724,70043824641,70173986980,Contact
43216804,70043824721,70174000019,Contact
43216880,70043824797,0,Contact
43216881,70043824797,70174005048,Contact
43217063,70043824979,70174005048,Contact
43217719,70043825634,70172803520,Contact
43218241,70043826154,70173397231,Contact
43218371,70043826284,70174005048,Contact
43218449,70043826362,70173869847,Contact
43218502,70043826414,70173877033,Contact
43218742,70043826654,70173914431,Contact
43218775,70043826687,70173759677,Contact
43218815,70043826727,70173903024,Contact
43218821,70043826733,70165999463,Contact
43219299,70043827211,70162181640,Contact
43219375,70043827287,0,Contact
43219376,70043827287,70174013802,Contact
43219932,70043827843,70166440792,Contact
43220467,70043828376,70166441217,Contact
43220718,70043828625,70167065450,Contact
43221116,70043829023,70167078532,Contact
43221413,70043829320,0,Contact
43221414,70043829320,70174020784,Contact
43221933,70043829839,70167081011,Contact
43232970,70043840875,70174020784,Contact
43233658,70043841561,70173656865,Contact
43233659,70043841562,70173656865,Contact
43233826,70043841728,70173651149,Contact
43234152,70043842055,70170414326,Contact
43234395,70043842296,70174013802,Contact
43234425,70043842326,70170406094,Contact
43234647,70043842547,70169000451,Contact
43234826,70043842725,70168966496,Contact
43235576,70043843474,0,Contact
43235577,70043843474,70174145886,Contact
43236140,70043844036,70174145886,Contact
43236198,70043844094,70173190401,Contact
43236199,70043844095,70173190401,Contact
43236369,70043844265,70173117560,Contact
43236711,70043844606,70174117639,Contact
43237012,70043844907,70171893456,Contact
43237256,70043845148,70168673116,Contact
43237737,70043845628,70168341990,Contact
43237941,70043845832,70171609323,Contact
43238268,70043846158,70171541110,Contact
43238447,70043846337,70171489779,Contact
43239410,70043847300,70171479389,Contact
43239603,70043847493,70171440186,Contact
43239829,70043847719,70171383159,Contact
43240129,70043848018,70171381989,Contact
43240526,70043848414,70170648343,Contact
43240758,70043848646,70170357456,Contact
43240760,70043848648,70170357456,Contact
43240935,70043848822,70170329668,Contact
43241415,70043849301,70174154638,Contact
43244958,70043852836,70170294669,Contact
43245163,70043853040,70170280216,Contact
43245333,70043853210,70170233101,Contact
43245524,70043853401,70169558777,Contact
43245786,70043853662,0,Contact
43245787,70043853662,70174182928,Contact
43245869,70043853744,70169132427,Contact
43246624,70043854498,70174043967,Contact
43246912,70043854785,70174182928,Contact
43247279,70043855151,0,Contact
43247280,70043855151,70174187236,Contact
43247417,70043855288,70174093619,Contact
43247605,70043855476,70166932084,Contact
43247981,70043855851,70166498504,Contact
43249642,70043857510,70165827493,Contact
43249888,70043857756,70165802060,Contact
43250148,70043858016,70165796722,Contact
43250765,70043858632,70169101453,Contact
43250766,70043858633,70169101453,Contact
43251137,70043859002,70169100567,Contact
43251291,70043859156,70169087352,Contact
43251506,70043859371,70168363631,Contact
43251606,70043859471,70167909769,Contact
43251695,70043859560,70168118220,Contact
43251914,70043859780,70163038973,Contact
43252294,70043860159,70166583026,Contact
43252434,70043860299,70170597116,Contact
43253588,70043861453,70174187236,Contact
43253690,70043861554,70174185881,Contact
43255430,70043863288,70172803520,Contact
43257339,70043865188,70174145886,Contact
43262078,70043869953,70174185881,Contact
43264224,70043872094,70169202008,Contact
43264577,70043872448,70169498893,Contact
43264785,70043872656,70169200223,Contact
43264860,70043872731,70169200223,Contact
43265641,70043873511,70165795646,Contact
43265805,70043873675,70174293972,Contact
43265824,70043873694,70174208714,Contact
43265884,70043873753,70174167922,Contact
43266025,70043873894,70174293972,Contact
43266076,70043873945,70166437579,Contact
43266271,70043874140,70173694798,Contact
43266399,70043874268,70174275646,Contact
43266429,70043874298,70166734096,Contact
43266450,70043874319,70173694798,Contact
43266606,70043874474,70174297771,Contact
43266666,70043874534,70173744742,Contact
43266737,70043874605,70166771405,Contact
43267742,70043875610,70173745577,Contact
43270388,70043878250,70173774131,Contact
43270468,70043878330,70173856051,Contact
43270552,70043878414,70173898827,Contact
43270648,70043878509,70173922685,Contact
43274462,70043882320,70145406645,Contact
43274726,70043882584,70171706782,Contact
43274902,70043882760,70173953327,Contact
43275011,70043882868,70169469298,Contact
43275101,70043882958,70174087317,Contact
43275163,70043883020,70174158449,Contact
43275244,70043883101,70168725129,Contact
43275404,70043883261,70170312625,Contact
43275554,70043883411,70172803520,Contact
43275710,70043883567,70172750703,Contact
43276562,70043884419,70170296860,Contact
43277331,70043885185,70168000748,Contact
43277836,70043885689,70167117524,Contact
43278206,70043886058,70167079167,Contact
43278406,70043886258,70166964951,Contact
43278684,70043886536,70166939420,Contact
43279245,70043887095,70166828947,Contact
43279358,70043887209,70166806820,Contact
43279572,70043887420,70166907129,Contact
43279764,70043887612,70166784599,Contact
43280274,70043888122,70174190423,Contact
43280319,70043888167,70174247902,Contact
43280320,70043888168,70174247902,Contact
43280925,70043888772,70172070266,Contact
43288911,70043896800,70172803520,Contact
43290237,70043898123,70173859944,Contact
43290336,70043898221,70155744887,Contact
43290375,70043898260,70155795673,Contact
43290453,70043898338,70156300812,Contact
43290660,70043898545,70152275208,Contact
43290728,70043898613,70172803520,Contact
43291302,70043899186,70156412568,Contact
43291467,70043899351,70160337537,Contact
43292306,70043900190,70174399193,Contact
43292465,70043900348,70137379689,Contact
43292590,70043900473,70173670502,Contact
43292673,70043900556,70160353607,Contact
43292703,70043900585,70160861180,Contact
43292738,70043900620,70161377783,Contact
43292750,70043900632,70167894853,Contact
43292760,70043900642,70161742672,Contact
43292779,70043900661,70161759240,Contact
43292942,70043900824,70167589233,Contact
43293063,70043900944,70167589280,Contact
43294730,70043902609,70161808729,Contact
43295427,70043903307,70161808735,Contact
43295472,70043903352,70161808742,Contact
43295524,70043903404,70161808999,Contact
43295702,70043903583,70162105988,Contact
43295787,70043903668,70162304020,Contact
43296097,70043903978,70162364171,Contact
43296221,70043904102,0,Contact
43296222,70043904102,70174499825,Contact
43296411,70043904291,70162715937,Contact
43296477,70043904357,70163334371,Contact
43296532,70043904412,70163764122,Contact
43296562,70043904442,70163922037,Contact
43296624,70043904504,70163992761,Contact
43296704,70043904584,70166487700,Contact
43296806,70043904687,70166554550,Contact
43297462,70043905345,70161808750,Contact
43299923,70043907802,70161808835,Contact
43299966,70043907845,70161808842,Contact
43300612,70043908490,70161808847,Contact
43300699,70043908577,70161808849,Contact
43300814,70043908692,70167022982,Contact
43300846,70043908724,70167053242,Contact
43300876,70043908754,70167065357,Contact
43300963,70043908841,70173089064,Contact
43300966,70043908844,0,Contact
43300967,70043908844,70174518140,Contact
43301089,70043908966,70172782723,Contact
43301154,70043909031,70172703078,Contact
43301200,70043909077,70172111076,Contact
43301274,70043909151,70171640849,Contact
43301310,70043909187,70171438603,Contact
43301367,70043909244,70171228200,Contact
43301464,70043909341,70161808827,Contact
43301465,70043909342,70161808827,Contact
43301656,70043909533,70161808755,Contact
43301723,70043909599,70171195397,Contact
43302056,70043909932,0,Contact
43302057,70043909932,70174521629,Contact
43302282,70043910156,70174491356,Contact
43302711,70043910582,70161808813,Contact
43302940,70043910809,70161808826,Contact
43303173,70043911040,70169202214,Contact
43303214,70043911081,70171150629,Contact
43303256,70043911123,70170697108,Contact
43303377,70043911245,70174473792,Contact
43303460,70043911328,70174426181,Contact
43303652,70043911521,70174441798,Contact
43303974,70043911842,70174467852,Contact
43304702,70043912570,0,Contact
43304703,70043912570,70174529869,Contact
43304835,70043912702,70170694234,Contact
43305400,70043913266,70174518140,Contact
43308255,70043916115,70172070266,Contact
43315870,70043923776,70174529869,Contact
43316339,70043924245,70174499825,Contact
43317299,70043925205,70166828895,Contact
43317924,70043925828,70174553925,Contact
43317936,70043925840,70169973795,Contact
43318021,70043925924,70174526700,Contact
43318249,70043926151,70174526888,Contact
43318627,70043926529,70166929839,Contact
43318980,70043926883,70165961222,Contact
43319220,70043927123,70165805467,Contact
43320746,70043928647,70166503804,Contact
43320925,70043928825,70167078286,Contact
43320926,70043928826,70167078286,Contact
43321048,70043928948,70172771348,Contact
43323978,70043931874,70172803520,Contact
43324054,70043931950,70174526888,Contact
43325344,70043933236,70174582412,Contact
43325563,70043933455,70166845567,Contact
43325775,70043933668,70166567133,Contact
43325776,70043933669,70166567133,Contact
43325955,70043933848,70166492988,Contact
43327164,70043935052,70166546345,Contact
43327449,70043935336,70173755233,Contact
43327582,70043935469,70170322078,Contact
43328329,70043936216,70174190423,Contact
43328331,70043936218,70174190423,Contact
43328365,70043936252,70174158449,Contact
43328853,70043936740,70173486350,Contact
43329649,70043937535,70172941849,Contact
43329862,70043937746,70173127066,Contact
43331419,70043939299,0,Contact
43331421,70043939299,70174712016,Contact
43334155,70043942028,0,Contact
43334156,70043942028,70174723183,Contact
43335676,70043943568,0,Contact
43335677,70043943568,70174754290,Contact
43338067,70043945984,0,Contact
43338068,70043945984,70174802528,Contact
43338186,70043946102,70174802528,Contact
43339303,70043947217,70174688391,Contact
43339646,70043947560,70173496366,Contact
43339871,70043947785,0,Contact
43339872,70043947785,70174810596,Contact
43341184,70043949092,70169810953,Contact
43341656,70043949563,70172070266,Contact
43342056,70043949961,70169478376,Contact
43342136,70043950041,70162974889,Contact
43342260,70043950163,70162560841,Contact
43342296,70043950199,70162155526,Contact
43342508,70043950411,70161808984,Contact
43342529,70043950432,70161808963,Contact
43342547,70043950450,70161808960,Contact
43342635,70043950538,70161808923,Contact
43342698,70043950601,70161808875,Contact
43342699,70043950602,70161808875,Contact
43343732,70043951633,70161808850,Contact
43343842,70043951742,70174338866,Contact
43344060,70043951959,0,Contact
43344061,70043951959,70174835653,Contact
43357316,70043965182,0,Contact
43357317,70043965182,70174975850,Contact
43357856,70043965720,0,Contact
43357857,70043965720,70174983101,Contact
43358430,70043966292,70174983101,Contact
43360933,70043968784,0,Contact
43360934,70043968784,70175012064,Contact
43364231,70043972062,70175079378,Contact
43364232,70043972063,70175079378,Contact
43367020,70043974826,0,Contact
43367021,70043974826,70175112188,Contact
43367139,70043974944,0,Contact
43367140,70043974944,70175112587,Contact
43367548,70043975352,0,Contact
43367549,70043975352,70175112754,Contact
43367577,70043975380,70174777598,Contact
43368565,70043976367,70172070266,Contact
43368720,70043976521,70174813274,Contact
43370108,70043977903,70175123623,Contact
43370299,70043978094,70175026555,Contact
43370343,70043978138,70175041820,Contact
43370476,70043978271,70175057826,Contact
43370492,70043978287,70174983101,Contact
43370651,70043978445,70175062328,Contact
43370811,70043978604,70175075215,Contact
43370844,70043978637,70175085849,Contact
43371077,70043978870,0,Contact
43371078,70043978870,70175128631,Contact
43371694,70043979483,0,Contact
43371695,70043979483,70175130997,Contact
43371984,70043979772,0,Contact
43371985,70043979772,70175132419,Contact
43372087,70043979874,70175112188,Contact
43372659,70043980446,70175041112,Contact
43372827,70043980614,70175004588,Contact
43373114,70043980901,70175125066,Contact
43374055,70043981838,70175123623,Contact
43374157,70043981940,70175130997,Contact
43376819,70043984596,70175112587,Contact
43377035,70043984811,70175100933,Contact
43377220,70043984996,70175072537,Contact
43377227,70043985002,70174761509,Contact
43377243,70043985018,0,Contact
43377244,70043985018,70175156780,Contact
43377486,70043985260,70174761652,Contact
43377554,70043985328,70174765234,Contact
43377612,70043985386,70174819203,Contact
43377779,70043985553,70174982450,Contact
43377870,70043985644,70175130089,Contact
43378704,70043986478,0,Contact
43378705,70043986478,70175161910,Contact
43379780,70043987553,70174982487,Contact
43379880,70043987653,70175156780,Contact
43379882,70043987655,70175157586,Contact
43380013,70043987786,70172070266,Contact
43380081,70043987854,70175156180,Contact
43380120,70043987893,70073144524,Contact
43380195,70043987968,70169101052,Contact
43383105,70043990872,70175161910,Contact
43383540,70043991306,0,Contact
43383541,70043991306,70175178591,Contact
43383590,70043991355,70175178591,Contact
43389205,70043996985,70175112587,Contact
43392996,70044000768,70175156780,Contact
43394634,70044002399,70172803520,Contact
43394653,70044002418,70167081657,Contact
43394805,70044002571,0,Contact
43394806,70044002571,70175281884,Contact
43394844,70044002609,70167081583,Contact
43394992,70044002757,70170415915,Contact
43395563,70044003324,70175281884,Contact
43396942,70044004699,70175269634,Contact
43399736,70044007487,70175128631,Contact
43400467,70044008216,70175304903,Contact
43400494,70044008243,70175304903,Contact
43400495,70044008244,70175304903,Contact
43400514,70044008263,70175304903,Contact
43400604,70044008353,70175304903,Contact
43400605,70044008354,70175304903,Contact
43400606,70044008355,70175304903,Contact
43400618,70044008367,70175304903,Contact
43402192,70044009932,70175176312,Contact
43402640,70044010379,70175207057,Contact
43402709,70044010448,70175251008,Contact
43403565,70044011306,70175206218,Contact
43403566,70044011307,70175206218,Contact
43407437,70044015174,0,Contact
43407438,70044015174,70175328527,Contact
43410461,70044018188,0,Contact
43410462,70044018188,70175336935,Contact
43411802,70044019526,70147536155,Contact
43417075,70044024828,70175361551,Contact
43419789,70044027536,0,Contact
43419790,70044027536,70175363157,Contact
43420761,70044028507,70175354904,Contact
43421024,70044028770,70175228910,Contact
43421052,70044028798,70175336935,Contact
43421053,70044028799,70175336935,Contact
43422172,70044029917,70175354913,Contact
43422382,70044030127,70175328527,Contact
43422762,70044030506,0,Contact
43422763,70044030506,70175374513,Contact
43422900,70044030643,70175349637,Contact
43423128,70044030869,70175311718,Contact
43423233,70044030973,70175240876,Contact
43423301,70044031041,70169442179,Contact
43424154,70044031893,70175318909,Contact
43424633,70044032372,70156644453,Contact
43425117,70044032854,70167310519,Contact
43425154,70044032891,70169101052,Contact
43425272,70044033009,70171641091,Contact
43429487,70044037214,70174275646,Contact
43429568,70044037295,70174297771,Contact
43429630,70044037356,70174473792,Contact
43429679,70044037405,70174526700,Contact
43429961,70044037687,70174777598,Contact
43430042,70044037768,70175004588,Contact
43432460,70044040179,70175336935,Contact
43432946,70044040664,0,Contact
43432948,70044040664,70175411510,Contact
43438372,70044046080,70175336935,Contact
43445048,70044052774,70175156780,Contact
43448815,70044056532,70175440910,Contact
43449179,70044056895,0,Contact
43449180,70044056895,70175535082,Contact
43449181,70044056896,70175405369,Contact
43450146,70044057860,0,Contact
43450147,70044057860,70175540325,Contact
43451632,70044059339,70175540325,Contact
43451754,70044059461,70175535082,Contact
43455940,70044063639,70175535082,Contact
43456049,70044063748,70175543167,Contact
43456141,70044063840,70175543169,Contact
43456215,70044063914,70175543172,Contact
43456674,70044064373,70175543174,Contact
43456871,70044064570,70175543176,Contact
43456918,70044064617,70175543177,Contact
43457281,70044064980,70175473816,Contact
43457553,70044065251,70175543167,Contact
43457655,70044065353,70175543179,Contact
43457729,70044065427,70175543180,Contact
43457879,70044065577,70175565215,Contact
43458511,70044066208,70175543181,Contact
43458557,70044066253,70175543182,Contact
43458603,70044066299,70175543185,Contact
43458797,70044066492,70175543188,Contact
43458886,70044066581,70175543192,Contact
43459463,70044067159,70175543193,Contact
43459699,70044067395,0,Contact
43459700,70044067395,70175572160,Contact
43459796,70044067491,70175572160,Contact
43460575,70044068267,70164478544,Contact
43460577,70044068269,70164478544,Contact
43460738,70044068430,70175573097,Contact
43460803,70044068495,70165104993,Contact
43461289,70044068981,70175543179,Contact
43461369,70044069061,70161068545,Contact
43461532,70044069224,70162448698,Contact
43461791,70044069483,70165536910,Contact
43461838,70044069530,70175543194,Contact
43462049,70044069741,70166295370,Contact
43462275,70044069967,70166441397,Contact
43462470,70044070162,0,Contact
43462471,70044070162,70175580416,Contact
43462969,70044070660,70166621007,Contact
43463706,70044071397,70175484722,Contact
43472777,70044080471,0,Contact
43472778,70044080471,70175681102,Contact
43475352,70044083040,70175572160,Contact
43475609,70044083297,70175636678,Contact
43476599,70044084284,70175584579,Contact
43476730,70044084415,70175612653,Contact
43476749,70044084434,0,Contact
43476750,70044084434,70175695877,Contact
43478214,70044085890,0,Contact
43478215,70044085890,70175701256,Contact
43480358,70044088028,0,Contact
43480360,70044088028,70175709747,Contact
43483596,70044091260,0,Contact
43483597,70044091260,70175720281,Contact
43484186,70044091848,0,Contact
43484187,70044091848,70175722217,Contact
43485021,70044092679,70175565215,Contact
43486820,70044094473,70175709747,Contact
43487127,70044094780,70175729668,Contact
43487340,70044094993,70175720281,Contact
43487512,70044095163,70175695877,Contact
43487887,70044095537,0,Contact
43487888,70044095537,70175735646,Contact
43487911,70044095560,70124661546,Contact
43490036,70044097681,70175742166,Contact
43490076,70044097721,70175742166,Contact
43490129,70044097773,70175742166,Contact
43493096,70044100735,0,Contact
43493097,70044100735,70175768783,Contact
43493101,70044100739,70175768783,Contact
43493310,70044100954,70175778927,Contact
43493311,70044100955,70175778927,Contact
43493312,70044100956,70175778927,Contact
43493313,70044100957,70175778927,Contact
43493314,70044100958,70175778927,Contact
43494446,70044102116,0,Contact
43494447,70044102116,70175814781,Contact
43494901,70044102562,0,Contact
43494902,70044102562,70175821209,Contact
43498429,70044106079,70175735646,Contact
43499347,70044106993,0,Contact
